item_id,source,task,category,ability,answer,split
5e296286d6301163,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
17f19a13a7bdf4bc,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
fc0cbf109bf04989,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
a5da2630013170da,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
fc9877cac1e748ff,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
f26341266604927b,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
a468c3fa97e4bf1f,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
c7470e7f7a6d8c71,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
a930b52257e16228,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
6bcbdc9bbe7dd029,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
3ff9c277715a8424,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
